,model_name,data__keyword,mean_r2_test,mean_r2_val,mean_time,hp,...7,_runtime,_step,_timestamp,_wandb,data__categorical,data__method_name,data__regression,data_generation_time,max_test_samples,max_test_score,max_train_samples,max_train_score,max_val_samples,max_val_score,mean_r2_train,mean_test_score,mean_train_score,mean_val_score,min_test_score,min_train_score,min_val_score,model_type,n_features,n_iter,n_test,n_train,one_hot_encoder,processor,regression,std_r2_test,std_r2_train,std_r2_val,std_test_score,std_time,std_train_score,std_val_score,step,test_scores,times,train_prop,train_scores,transformed_target,val_scores,val_test_prop,model__criterion,model__learning_rate,model__loss,model__max_depth,model__max_leaf_nodes,model__min_impurity_decrease,model__min_samples_leaf,model__min_samples_split,model__n_estimators,model__n_iter_no_change,model__subsample,model__validation_fraction,early_stopping_rounds,model__colsample_bylevel,model__colsample_bytree,model__gamma,model__min_child_weight,model__reg_alpha,model__reg_lambda,model__use_label_encoder,model__early_stopping,model__max_iter,model__bootstrap,model__max_features,Unnamed: 0,log_training,model__batch_size,model__device,model__lr,model__lr_scheduler,model__max_epochs,model__module__d_embedding,model__module__d_layers,model__module__dropout,model__module__n_layers,model__optimizer,model__use_checkpoints,transform__0__apply_on,transform__0__method_name,transform__0__type,num_epochs,train_accuracy_vector,valid_accuracy_vector,valid_loss_vector,benchmark,model__module__activation,model__module__d,model__module__d_hidden_factor,model__module__hidden_dropout,model__module__normalization,model__module__residual_dropout,model__optimizer__weight_decay,d_token,model__module__attention_dropout,model__module__d_ffn_factor,model__module__d_token,model__module__ffn_dropout,model__module__initialization,model__module__kv_compression,model__module__kv_compression_sharing,model__module__n_heads,model__module__prenormalization,model__module__token_bias,model__args__batch_size,model__args__data_parallel,model__args__early_stopping_rounds,model__args__epochs,model__args__lr,model__args__model_name,model__args__num_classes,model__args__objective,model__args__use_gpu,model__args__val_batch_size,model__params__depth,model__params__dim,model__params__dropout,model__params__heads,...129,Name,Agent,State,Notes,User,Tags,Created,Runtime,Sweep,data__n_features,data__n_samples,data__num_samples,model__clf_loss,model__module_d_token,model__n_features_per_subset,model__rotation_algo,model__wandb_run,model__weight_decay,model_module__initialization,model_module__prenormalization,target__method_name,target__n_periods,target__noise,target__period,target__period_size,train_set_prop,transform__0__max_rel_decrease,transform__0__multiplier,transform__1__method_name,transform__1__multiplier,transform__1__type,transform__2__method_name,transform__2__type,test_score,train_score,...165,transform__0__n_iter,transform__1__num_features,transform__2__cov_mult,transform__2__covariance_estimation,transform__2__deactivated,...171,...172,model__alpha,model__class_weight,transform__0__model_to_use,transform__0__num_features_to_remove,transform__0__keep_removed_features,transform__1__max_rel_decrease,transform__1__n_iter,...180,...181,...1
146931,RandomForest,wine,,,1.363016176223755,random,,10.0,0.0,1660934128.0,{'runtime': 10},0.0,real_data,0.0,0.00084495544433593,50000.0,0.819366852886406,10000.0,1.0,50000.0,0.8478260869565217,,0.7959031657355679,0.9992165640738668,0.8095652173913044,0.7802607076350093,0.9988808058198098,0.7478260869565218,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0149254859661183,0.0406535627654398,0.00044767767207609,0.0344988424780475,3721.0,"[0.819366852886406, 0.7821229050279329, 0.7802607076350093, 0.7914338919925512, 0.8063314711359404]","[1.4367454051971436, 1.3285844326019287, 1.3573362827301023, 1.3690621852874756, 1.323352575302124]",0.7,"[1, 0.9988808058198098, 0.9994404029099048, 0.9988808058198098, 0.9988808058198098]",0.0,"[0.8478260869565217, 0.7478260869565218, 0.8217391304347826, 0.8, 0.8304347826086956]",0.3,entropy,,,,,0.0,3.0,2.0,250.0,,,,,,,,,,,,,,0.0,log2,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,
146949,RandomForest,wine,,,0.6754583358764649,random,,7.0,0.0,1660934045.0,{'runtime': 7},0.0,real_data,0.0,0.00092840194702148,50000.0,0.74487895716946,10000.0,0.7772803581421377,50000.0,0.7652173913043478,,0.7318435754189944,0.7682148852825964,0.7469565217391304,0.7169459962756052,0.7520984890878567,0.7304347826086957,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0099239572398318,0.0292327858520855,0.009258922386098,0.0124198755279006,3703.0,"[0.74487895716946, 0.7355679702048417, 0.7374301675977654, 0.7169459962756052, 0.7243947858472998]","[0.7306678295135498, 0.6550142765045166, 0.6595780849456787, 0.6523003578186035, 0.6797311305999756]",0.7,"[0.7638500279798545, 0.7772803581421377, 0.7520984890878567, 0.7750419697817571, 0.7728035814213766]",1.0,"[0.7652173913043478, 0.7304347826086957, 0.7391304347826086, 0.7434782608695653, 0.7565217391304347]",0.3,gini,,,3.0,,0.0,3.0,2.0,250.0,,,,,,,,,,,,,,0.0,0.6,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5264.0,
146957,RandomForest,wine,,,0.7766606330871582,random,,6.0,0.0,1660934005.0,{'runtime': 8},0.0,real_data,0.0,0.00086116790771484,50000.0,0.7616387337057728,10000.0,0.7929490766648013,50000.0,0.7695652173913043,,0.7459962756052142,0.7890318970341355,0.7591304347826087,0.7337057728119181,0.7845551203133744,0.7478260869565218,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0108966397305979,0.0330600036719413,0.0030445373270812,0.0089527218617278,3695.0,"[0.7616387337057728, 0.7486033519553073, 0.7523277467411545, 0.7337057728119181, 0.7337057728119181]","[0.8427612781524658, 0.7607622146606445, 0.7596719264984131, 0.758918285369873, 0.7611894607543945]",0.7,"[0.7845551203133744, 0.7929490766648013, 0.7918298824846111, 0.78735310576385, 0.7884722999440403]",0.0,"[0.7565217391304347, 0.7478260869565218, 0.7695652173913043, 0.7521739130434782, 0.7695652173913043]",0.3,gini,,,4.0,,0.0,15.0,3.0,250.0,,,,,,,,,,,,,,1.0,0.8,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5272.0,
146975,RandomForest,wine,,,2.8717291355133057,random,,18.0,0.0,1660933937.0,{'runtime': 19},0.0,real_data,0.0,0.0010781288146972,50000.0,0.8044692737430168,10000.0,1.0,50000.0,0.8521739130434782,,0.7817504655493481,1.0,0.797391304347826,0.7523277467411545,1.0,0.7434782608695653,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0170021783396846,0.0531757954449869,0.0,0.036748776711505,3677.0,"[0.8044692737430168, 0.7523277467411545, 0.7783985102420856, 0.7877094972067039, 0.7858472998137802]","[2.937385082244873, 2.8745503425598145, 2.8160908222198486, 2.922936201095581, 2.807683229446411]",0.7,"[1, 1, 1, 1, 1]",1.0,"[0.8043478260869565, 0.7434782608695653, 0.8521739130434782, 0.7739130434782608, 0.8130434782608695]",0.3,entropy,,,,,0.0,2.0,2.0,250.0,,,,,,,,,,,,,,0.0,0.8,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5290.0,
147006,RandomForest,wine,,,0.4335705280303955,random,,6.0,0.0,1660933693.0,{'runtime': 6},0.0,real_data,0.0,0.0010004043579101,50000.0,0.7355679702048417,10000.0,0.7425853385562395,50000.0,0.7347826086956522,,0.7147113594040968,0.7360940123111359,0.728695652173913,0.6908752327746741,0.7302742025741467,0.7260869565217392,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0151468896891342,0.0357566179574027,0.0044571477899809,0.0034782608695651,3646.0,"[0.7150837988826816, 0.7355679702048417, 0.7243947858472998, 0.6908752327746741, 0.707635009310987]","[0.5049753189086914, 0.4186515808105469, 0.4150097370147705, 0.4165830612182617, 0.41263294219970703]",0.7,"[0.7302742025741467, 0.7381085618354785, 0.731952993844432, 0.7425853385562395, 0.7375489647453833]",0.0,"[0.7347826086956522, 0.7260869565217392, 0.7260869565217392, 0.7260869565217392, 0.7304347826086957]",0.3,gini,,,,,0.02,15.0,2.0,250.0,,,,,,,,,,,,,,1.0,sqrt,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5321.0,
147022,RandomForest,wine,,,0.6526008129119873,random,,6.0,0.0,1660933624.0,{'runtime': 8},0.0,real_data,0.0,0.0012838840484619,50000.0,0.7206703910614525,10000.0,0.7437045327364298,50000.0,0.7521739130434782,,0.7176908752327747,0.7392277560156687,0.7252173913043478,0.7113594040968343,0.7313933967543369,0.7043478260869566,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0038344991214103,0.0304967002756867,0.0048138361874888,0.0156521739130434,3630.0,"[0.7206703910614525, 0.7206703910614525, 0.7150837988826816, 0.7113594040968343, 0.7206703910614525]","[0.7130098342895508, 0.6335968971252441, 0.634312629699707, 0.6366724967956543, 0.6454122066497803]",0.7,"[0.735870173475098, 0.7437045327364298, 0.7313933967543369, 0.7431449356463347, 0.7420257414661444]",1.0,"[0.7521739130434782, 0.7260869565217392, 0.7043478260869566, 0.7260869565217392, 0.717391304347826]",0.3,gini,,,2.0,,0.0,8.0,2.0,250.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5337.0,
147040,RandomForest,wine,,,0.6212552547454834,random,,7.0,0.0,1660933513.0,{'runtime': 7},0.0,real_data,0.0,0.0013551712036132,50000.0,0.7243947858472998,10000.0,0.7420257414661444,50000.0,0.7347826086956522,,0.7124767225325884,0.7324006715165081,0.7269565217391305,0.702048417132216,0.7252378287632905,0.7086956521739131,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0075963046757434,0.023505591014292,0.0057002043998866,0.0104347826086956,3612.0,"[0.7094972067039106, 0.7243947858472998, 0.7169459962756052, 0.702048417132216, 0.7094972067039106]","[0.666949987411499, 0.6156802177429199, 0.5994391441345215, 0.612206220626831, 0.6120007038116455]",0.7,"[0.7252378287632905, 0.7347509792949076, 0.7308337996642418, 0.7420257414661444, 0.7291550083939563]",0.0,"[0.7347826086956522, 0.7347826086956522, 0.7086956521739131, 0.7217391304347827, 0.7347826086956522]",0.3,entropy,,,,,0.02,2.0,3.0,250.0,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5355.0,
147054,RandomForest,wine,,,0.5711992740631103,random,,7.0,0.0,1660933432.0,{'runtime': 7},0.0,real_data,0.0,0.0011045932769775,50000.0,0.7635009310986964,10000.0,0.7951874650251819,50000.0,0.7652173913043478,,0.7482309124767225,0.7838836038052602,0.7469565217391304,0.7281191806331471,0.7705651930609961,0.7260869565217392,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0134491397283186,0.0357766976241985,0.0096821617252969,0.0133017900354594,3598.0,"[0.7635009310986964, 0.7597765363128491, 0.7374301675977654, 0.7281191806331471, 0.7523277467411545]","[0.6423161029815674, 0.5588388442993164, 0.5544307231903076, 0.5538661479949951, 0.5465445518493652]",0.7,"[0.774482372691662, 0.7951874650251819, 0.7705651930609961, 0.78735310576385, 0.7918298824846111]",1.0,"[0.7652173913043478, 0.7434782608695653, 0.7260869565217392, 0.7434782608695653, 0.7565217391304347]",0.3,entropy,,,4.0,,0.0,5.0,2.0,250.0,,,,,,,,,,,,,,1.0,sqrt,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5369.0,
147106,RandomForest,wine,,,0.536158275604248,random,,5.0,0.0,1660933143.0,{'runtime': 6},0.0,real_data,0.0,0.0008249282836914,50000.0,0.7653631284916201,10000.0,0.8074986010072748,50000.0,0.7739130434782608,,0.747486033519553,0.7908226077224398,0.7556521739130435,0.7262569832402235,0.7806379406827084,0.7260869565217392,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0128262013837784,0.037573892578767,0.0093732094980235,0.0185280658718804,3546.0,"[0.7653631284916201, 0.750465549348231, 0.7523277467411545, 0.7262569832402235, 0.7430167597765364]","[0.6111853122711182, 0.5199282169342041, 0.5189805030822754, 0.5169858932495117, 0.5137114524841309]",0.7,"[0.7834359261331841, 0.8074986010072748, 0.7806379406827084, 0.7923894795747062, 0.7901510912143257]",0.0,"[0.7739130434782608, 0.7260869565217392, 0.7739130434782608, 0.7434782608695653, 0.7608695652173914]",0.3,gini,,,4.0,,0.0,5.0,2.0,250.0,,,,,,,,,,,,,,0.0,sqrt,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5421.0,
147156,RandomForest,wine,,,1.636662769317627,random,,12.0,0.0,1660932892.0,{'runtime': 12},0.0,real_data,0.0,0.0010802745819091,50000.0,0.7839851024208566,10000.0,0.8925573587017348,50000.0,0.8,,0.7739292364990689,0.8885282596530498,0.7817391304347826,0.7653631284916201,0.8830442081701175,0.7565217391304347,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0064076910741472,0.0390116812652333,0.0033463718830948,0.0174780445584711,3496.0,"[0.7839851024208566, 0.776536312849162, 0.7653631284916201, 0.7746741154562383, 0.7690875232774674]","[1.713510274887085, 1.6212279796600342, 1.6188678741455078, 1.624800443649292, 1.6049072742462158]",0.7,"[0.8914381645215445, 0.8925573587017348, 0.8875209848908786, 0.8880805819809737, 0.8830442081701175]",0.0,"[0.8, 0.7565217391304347, 0.7913043478260869, 0.7652173913043478, 0.7956521739130434]",0.3,entropy,,,,,0.0,10.0,2.0,250.0,,,,,,,,,,,,,,1.0,0.9,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5471.0,
147160,RandomForest,wine,,,0.8873858451843262,random,,7.0,0.0,1660932870.0,{'runtime': 9},0.0,real_data,0.0,0.00075292587280273,50000.0,0.776536312849162,10000.0,0.8545047565752658,50000.0,0.8,,0.7664804469273744,0.846670397313934,0.771304347826087,0.7467411545623837,0.8399552322327923,0.7521739130434782,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0116353812676449,0.0349559358041936,0.0058691037950204,0.017084245829903,3492.0,"[0.7728119180633147, 0.776536312849162, 0.7597765363128491, 0.7467411545623837, 0.776536312849162]","[0.9548542499542236, 0.8647687435150146, 0.8567078113555908, 0.8788015842437744, 0.8817968368530273]",0.7,"[0.8399552322327923, 0.8528259653049804, 0.8545047565752658, 0.8438724118634583, 0.8421936205931729]",1.0,"[0.7782608695652173, 0.7521739130434782, 0.8, 0.7565217391304347, 0.7695652173913043]",0.3,entropy,,,,,0.0,23.0,2.0,250.0,,,,,,,,,,,,,,0.0,sqrt,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5475.0,
147180,RandomForest,wine,,,3.05556869506836,random,,18.0,0.0,1660932797.0,{'runtime': 19},0.0,real_data,0.0,0.00097060203552246,50000.0,0.7951582867783985,10000.0,0.9988808058198098,50000.0,0.8217391304347826,,0.7746741154562382,0.9983212087297147,0.7860869565217391,0.7616387337057728,0.9972020145495244,0.7304347826086957,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.012010812287968,0.0515558599155006,0.00061300789871869,0.0325825982525133,3472.0,"[0.7951582867783985, 0.7635009310986964, 0.7616387337057728, 0.776536312849162, 0.776536312849162]","[3.0839948654174805, 3.050058603286743, 2.991584062576294, 3.1373984813690186, 3.0148074626922607]",0.7,"[0.9983212087297146, 0.9988808058198098, 0.9988808058198098, 0.9972020145495244, 0.9983212087297146]",1.0,"[0.8043478260869565, 0.7304347826086957, 0.8217391304347826, 0.7695652173913043, 0.8043478260869565]",0.3,entropy,,,,,0.0,3.0,2.0,250.0,,,,,,,,,,,,,,0.0,0.9,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5495.0,
147182,RandomForest,wine,,,0.6550534725189209,random,,7.0,0.0,1660932781.0,{'runtime': 7},0.0,real_data,0.0,0.0011317729949951,50000.0,0.776536312849162,10000.0,0.8220481253497481,50000.0,0.782608695652174,,0.7571694599627559,0.8146614437604924,0.7591304347826087,0.7318435754189944,0.8074986010072748,0.7434782608695653,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0144533392267652,0.0293743277194224,0.0046064052886976,0.0136385975142244,3470.0,"[0.776536312849162, 0.7597765363128491, 0.7560521415270018, 0.7318435754189944, 0.7616387337057728]","[0.711021900177002, 0.6292650699615479, 0.6332383155822754, 0.6491589546203613, 0.652583122253418]",0.7,"[0.8074986010072748, 0.8220481253497481, 0.8147733631785115, 0.8147733631785115, 0.8142137660884163]",1.0,"[0.7608695652173914, 0.7434782608695653, 0.782608695652174, 0.7478260869565218, 0.7608695652173914]",0.3,entropy,,,,,0.0,36.0,2.0,250.0,,,,,,,,,,,,,,0.0,0.2,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5497.0,
147216,RandomForest,wine,,,2.0381616592407226,random,,13.0,0.0,1660932628.0,{'runtime': 14},0.0,real_data,0.0,0.00097036361694335,50000.0,0.7858472998137802,10000.0,1.0,50000.0,0.8260869565217391,,0.7761638733705774,0.9980973698936764,0.802608695652174,0.7579143389199255,0.9966424174594292,0.7434782608695653,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0102268381510211,0.0305313725600815,0.001205409022302,0.0324896377256859,3436.0,"[0.7858472998137802, 0.7579143389199255, 0.776536312849162, 0.7746741154562383, 0.7858472998137802]","[2.090461492538452, 2.014566659927368, 2.002028465270996, 2.0376551151275635, 2.0460965633392334]",0.7,"[1, 0.9966424174594292, 0.9988808058198098, 0.9977616116396196, 0.9972020145495244]",0.0,"[0.8260869565217391, 0.7434782608695653, 0.8260869565217391, 0.7913043478260869, 0.8260869565217391]",0.3,gini,,,,,0.0,3.0,2.0,250.0,,,,,,,,,,,,,,0.0,0.8,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5531.0,
147239,RandomForest,wine,,,0.6975557804107666,random,,7.0,0.0,1660932528.0,{'runtime': 8},0.0,real_data,0.0,0.0029711723327636,50000.0,0.7597765363128491,10000.0,0.8024622271964186,50000.0,0.7695652173913043,,0.7497206703910614,0.7972020145495243,0.7608695652173914,0.7355679702048417,0.7940682708449917,0.7478260869565218,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0108966397305979,0.0359771923199515,0.0038543201696077,0.0072753045785571,3413.0,"[0.7597765363128491, 0.7560521415270018, 0.7597765363128491, 0.7374301675977654, 0.7355679702048417]","[0.7681069374084473, 0.6758053302764893, 0.6764585971832275, 0.6738955974578857, 0.6935124397277832]",0.7,"[0.7940682708449917, 0.8024622271964186, 0.8013430330162283, 0.7940682708449917, 0.7940682708449917]",1.0,"[0.7695652173913043, 0.7478260869565218, 0.7608695652173914, 0.7608695652173914, 0.7652173913043478]",0.3,gini,,,4.0,,0.0,4.0,2.0,250.0,,,,,,,,,,,,,,1.0,0.6,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5554.0,
147240,RandomForest,wine,,,0.619255542755127,random,,7.0,0.0,1660932525.0,{'runtime': 7},0.0,real_data,0.0,0.0012919902801513,50000.0,0.7672253258845437,10000.0,0.795747062115277,50000.0,0.7695652173913043,,0.747486033519553,0.7878007834359262,0.7495652173913043,0.7318435754189944,0.7823167319529939,0.717391304347826,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0113944570136151,0.0259953017625002,0.0048060236269913,0.0181570547981053,3412.0,"[0.7672253258845437, 0.7486033519553073, 0.74487895716946, 0.7318435754189944, 0.74487895716946]","[0.6697087287902832, 0.6065983772277832, 0.6020529270172119, 0.5998737812042236, 0.6180438995361328]",0.7,"[0.7834359261331841, 0.795747062115277, 0.7823167319529939, 0.7895914941242306, 0.7879127028539452]",1.0,"[0.7608695652173914, 0.717391304347826, 0.7695652173913043, 0.7434782608695653, 0.7565217391304347]",0.3,entropy,,,4.0,,0.0,10.0,3.0,250.0,,,,,,,,,,,,,,0.0,0.3,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5555.0,
147259,RandomForest,wine,,,0.8084965705871582,random,,7.0,0.0,1660932438.0,{'runtime': 9},0.0,real_data,0.0,0.00074124336242675,50000.0,0.8026070763500931,10000.0,0.9541130386121992,50000.0,0.808695652173913,,0.7880819366852887,0.948852825965305,0.7843478260869566,0.7728119180633147,0.9418019026301064,0.7521739130434782,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0114430476690779,0.0450313529072062,0.0042705728099247,0.0237504352760828,3393.0,"[0.7951582867783985, 0.7932960893854749, 0.776536312849162, 0.7728119180633147, 0.8026070763500931]","[0.8977584838867188, 0.7935998439788818, 0.7847020626068115, 0.7904443740844727, 0.7759780883789062]",0.7,"[0.9468382764409624, 0.949636261891438, 0.9518746502518188, 0.9418019026301064, 0.9541130386121992]",1.0,"[0.808695652173913, 0.7521739130434782, 0.808695652173913, 0.7608695652173914, 0.7913043478260869]",0.3,entropy,,,,,0.0,4.0,2.0,250.0,,,,,,,,,,,,,,1.0,0.2,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5574.0,
147262,RandomForest,wine,,,0.6458602905273437,random,,6.0,0.0,1660932421.0,{'runtime': 7},0.0,real_data,0.0,0.00077581405639648,50000.0,0.7970204841713222,10000.0,0.923894795747062,50000.0,0.8130434782608695,,0.780633147113594,0.9182988248461108,0.7817391304347826,0.7653631284916201,0.911024062674874,0.7347826086956522,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0118011020616423,0.0421850537823106,0.0041425306151811,0.0268581655851834,3389.0,"[0.7970204841713222, 0.7839851024208566, 0.7653631284916201, 0.7690875232774674, 0.7877094972067039]","[0.729952335357666, 0.6311359405517578, 0.6244959831237793, 0.6225724220275879, 0.6211447715759277]",0.7,"[0.9182988248461108, 0.919418019026301, 0.923894795747062, 0.911024062674874, 0.918858421936206]",0.0,"[0.8130434782608695, 0.7347826086956522, 0.8, 0.7739130434782608, 0.7869565217391304]",0.3,entropy,,,,,0.0,8.0,2.0,250.0,,,,,,,,,,,,,,0.0,0.1,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5577.0,
147267,RandomForest,wine,,,1.3911073207855225,random,,10.0,0.0,1660932404.0,{'runtime': 11},0.0,real_data,0.0,0.00088191032409667,50000.0,0.8044692737430168,10000.0,0.9848908785674314,50000.0,0.8217391304347826,,0.7940409683426443,0.9839955232232792,0.8034782608695652,0.7783985102420856,0.9820928931169558,0.7695652173913043,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0097547864832095,0.0510806785427515,0.0010378979849463,0.0213707925694687,3385.0,"[0.8044692737430168, 0.7877094972067039, 0.7783985102420856, 0.7970204841713222, 0.8026070763500931]","[1.4892027378082275, 1.3601038455963137, 1.3544893264770508, 1.3939955234527588, 1.3577451705932615]",0.7,"[0.9837716843872412, 0.9843312814773364, 0.9848908785674314, 0.9820928931169558, 0.9848908785674314]",1.0,"[0.8217391304347826, 0.7695652173913043, 0.8217391304347826, 0.7869565217391304, 0.8173913043478261]",0.3,entropy,,,,,0.0,3.0,2.0,250.0,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5582.0,
147268,RandomForest,wine,,,0.7284806251525879,random,,7.0,0.0,1660932396.0,{'runtime': 8},0.0,real_data,0.0,0.00079703330993652,50000.0,0.750465549348231,10000.0,0.7778399552322328,50000.0,0.7608695652173914,,0.7374301675977655,0.7677672076105204,0.7452173913043479,0.7206703910614525,0.7565752658086178,0.7217391304347827,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0123524200758115,0.0365721639309614,0.0075907442452437,0.0130724316333677,3384.0,"[0.750465549348231, 0.7467411545623837, 0.74487895716946, 0.7206703910614525, 0.7243947858472998]","[0.8001117706298828, 0.7246813774108887, 0.7055456638336182, 0.7080669403076172, 0.7039973735809326]",0.7,"[0.7655288192501399, 0.7778399552322328, 0.7565752658086178, 0.7644096250699496, 0.774482372691662]",0.0,"[0.7608695652173914, 0.7434782608695653, 0.7217391304347827, 0.7478260869565218, 0.7521739130434782]",0.3,entropy,,,3.0,,0.0,4.0,2.0,250.0,,,,,,,,,,,,,,1.0,0.7,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5583.0,
