dataset_id,dataset_name,original_n_samples,original_n_features,num_categorical_columns,num_pseudo_categorical_columns,num_columns_missing,num_rows_missing,score_resnet,score_linear,score_hgbt,score_tree,score_mlp,score_rf,heterogeneous,n_samples,too_small
41169,helena,65196,27,0,0,0,0,,0.9659412404787812,0.9696409140369967,,,,,6126,False
41671,microaggregation2,20000,20,0,10,0,0,,0.6562825278810409,0.6210408921933086,,,,,8964,False
41972,Indian_pines,9144,220,0,0,0,0,,0.8785619174434087,0.9118508655126497,,,,,5004,False
41982,Kuzushiji-MNIST,70000,784,0,0,0,0,,0.9612380952380952,0.9926666666666668,,,,,14000,False
41986,GTSRB-HOG01,51839,1568,0,0,0,0,,0.9841269841269842,0.9868480725623584,,,,,5880,False
41988,GTSRB-HOG02,51839,1568,0,0,0,0,,0.9930839002267573,0.9961451247165533,,,,,5880,False
41989,GTSRB-HOG03,51839,2916,0,0,0,0,,0.9853741496598639,0.9890022675736961,,,,,5880,False
42206,porto-seguro,595212,37,25,3,0,142164,,0.5648228713486637,0.5648228713486638,,,,,34308,False
42343,KDD98,82318,477,136,11,27,8339,,0.5445325465609441,0.5594689286372857,,,,,18076,False
42395,SantanderCustomerSatisfaction,200000,201,0,0,0,0,,0.7749801555802508,0.7871328782346405,,,,,40196,False
42435,SantanderCustomerSatisfaction,200000,201,1,0,0,0,,0.7749801555802508,0.7871328782346405,,,,,40196,False
42468,hls4ml_lhc_jets_hlf,830000,16,0,0,0,0,,0.8879733333333334,0.89606,,,,,334250,False
42477,default-of-credit-card-clients,30000,23,0,2,0,0,,0.6693119035660472,0.6951783023606227,,,,,13272,False
42742,porto-seguro,595212,57,31,6,0,142164,,0.5634244872591673,0.5654133001864513,,,,,34308,False
42746,KDDCup99,4898431,41,9,5,0,0,,0.9999933333333333,1.0,,,,,2144034,False
42750,Census-Income-KDD,199523,41,0,3,0,0,,0.8221425645227367,0.8626587464154035,,,,,24764,False
43489,Census-(Augmented),1000000,14,0,0,0,0,,0.7641333333333333,0.7940466666666667,,,,,630668,False
